X,Y,ID,SubDate,DateMD,Dionica,Vodotok,Nasip_L_D,Visina,StartLat,StartLong,EndLat,EndLong,Duljina,Foto,Txt_note,SNTT,VEG_N,VEG_V,ANIMAL,DDV,VP,DKP,PKP,PUSP,PE,S_YN,PIN,PKN,MI,PPKN,PN,MZ,PZ,OUV,PV,DDA,DR,MIN,KEY,SubmitID,SubmitName,E_Start,N_Start,E_End,N_End,SED,icon_url
18.4673512,45.0734863,"4",14.10.2021 10:06:31,14.10.21,D.2.1. 14.10.2021.,Sava,L,2-4,45.073486299999999,18.467351200000000,45.072400000000002,18.468260000000001,,"1634204632436.jpg,1634204644669.jpg",Preljevanje i procjeđivanje,"100","100","100","100","100","100","100","100","100","100","100","70","70","100","20","100","100","100","100","100","100","100","20",uuid:cab861dd-0dab-407f-ba4d-9859f7a7bb87,"87",kategorizacija.nasipa,654905.478071604971774,4994495.098181369714439,,,"1",./0.png
17.9822164918757,45.1432613434822,"5",14.10.2021 10:06:28,14.10.21,D.2.6. 14.10.2021.,Sava,L,2-4,45.143282300000003,17.982183200000001,45.151859999999999,17.997309999999999,,"1634199798139.jpg,1634199812514.jpg",Procjeđivanje kroz nasip,"100","100","100","100","100","100","100","100","100","100","100","70","70","100","100","100","100","100","100","100","100","100","70",uuid:a97dd03f-482e-4b18-a6bb-2e78ab00e9a6,"87",kategorizacija.nasipa,616562.115205032983795,5001436.575262890197337,,,"1",./0.png
17.1636943882134,45.4060881940568,"6",14.10.2021 08:48:46,11.10.21,D.6.7.,Pakra,L,0-2,45.406094099999997,17.163655299999999,45.411977000000000,17.167370500000001,,1633953485188.jpg,Kanal u inundaciji,"100","100","100","100","100","100","100","100","100","100","100","100","100","50","100","100","100","100","100","100","100","100","50",uuid:32aef0c6-9758-4510-8001-b25919895fbe,"63",dteskera,551950.957448282977566,5029787.197608689777553,,,"1",./0.png
16.9073026419584,45.756730508402,"7",14.10.2021 08:48:44,23.09.21,D.7.4.,Cesma,D,2-4,45.756751100000002,16.907328400000001,45.805929599999999,16.870518499999999,,"1632383908346.jpg,1632389167586.jpg",Visoka vegetacija na zaobalnom pokosu,"100","100","70","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","70",uuid:7d8a1471-570c-43d9-9dd2-6675cd140ebb,"63",dteskera,531687.807148894993588,5068622.856105030514300,,,"1",./0.png
17.2027096254583,45.4509302482435,"13",14.10.2021 08:44:16,12.10.21,D.6.7.,Pakra,L,0-2,45.451092600000003,17.202693199999999,45.450226100000002,17.200367499999999,,1634042638628.jpg,Meandriranje u inundaciji,"100","100","100","100","100","100","100","100","100","100","100","100","100","50","100","100","100","100","100","100","100","100","50",uuid:8058b732-622a-4c4d-afbf-22e430a850c2,"63",dteskera,554963.151824467000552,5034813.780911060050130,,,"1",./0.png
17.2035382,45.4514815,"16",14.10.2021 08:44:13,12.10.21,D.6.8.,Pakra,D,0-2,45.451481500000000,17.203538200000001,45.450855300000001,17.202046800000002,,1634042364808.jpg,Visoka vegetacija na zaobalnom pokosu,"100","100","70","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","70",uuid:d1d6c59b-3899-45c9-9583-8bae90a7ab73,"63",dteskera,555028.867651632986963,5034857.577171269804239,,,"1",./0.png
17.2074265398451,45.4522411526891,"19",14.10.2021 08:44:10,12.10.21,D.6.7.,Pakra,L,0-2,45.452371399999997,17.207354400000000,45.451820800000000,17.205554100000001,,1634042022342.jpg,Meandriranje u inundaciji,"100","100","100","100","100","100","100","100","100","100","100","100","100","50","100","100","100","100","100","100","100","100","50",uuid:a586a69c-742f-4009-b9cf-68f1ea748cd9,"63",dteskera,555326.490205012029037,5034959.090455099940300,,,"1",./0.png
17.208840414063,45.452773645952,"21",14.10.2021 08:44:06,12.10.21,D.6.8.,Pakra,D,0-2,45.452646899999998,17.208871100000000,45.452536199999997,17.207749499999998,,1634041786463.jpg,Slijeganje,"50","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","50",uuid:8ef14397-2bf9-4c02-b11b-cce160985a5f,"63",dteskera,555444.850487918942235,5034990.751524209976196,,,"1",./0.png
17.209193714843,45.4527980460416,"22",14.10.2021 08:44:04,12.10.21,D.6.8.,Pakra,D,0-2,45.452671299999999,17.209224400000000,45.447352899999998,17.196744500000001,,1634041682304.jpg,Meandriranje u inundaciji,"100","100","100","100","100","100","100","100","100","100","100","100","100","50","100","100","100","100","100","100","100","100","50",uuid:b4d4dddd-b093-47eb-9f91-eb64051bfffd,"63",dteskera,555472.460153611958958,5034993.706807049922645,,,"1",./0.png
17.2100255187611,45.4529252199032,"23",14.10.2021 08:44:02,12.10.21,D.6.8.,Pakra,D,0-2,45.452903999999997,17.210045999999998,45.452641800000002,17.209224400000000,,1634041587704.jpg,Kanal u inundaciji,"100","100","100","100","100","100","100","100","100","100","100","100","100","80","100","100","100","100","100","100","100","100","80",uuid:ecbe5932-e515-4897-8276-5b3a852f4278,"63",dteskera,555536.493696743971668,5035020.133870759978890,,,"1",./0.png
17.2100129187571,45.452923119901,"24",14.10.2021 08:44:00,12.10.21,D.6.8.,Pakra,D,0-2,45.452901900000001,17.210033400000000,45.452683499999999,17.209241100000000,,1634041503900.jpg,"Pocetak nasipa, visoka vegetacija na zaobalnom pokosu","100","100","70","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","70",uuid:ba759ecc-762b-42c8-b5df-81bef2b972e5,"63",dteskera,555535.510245288023725,5035019.891794701106846,,,"1",./0.png
17.212242119982,45.45376423865,"25",14.10.2021 08:43:58,12.10.21,D.6.8.,Pakra,D,0-2,45.453744000000000,17.212267799999999,45.452908000000001,17.210009500000002,,1634041213205.jpg,"Kolotrazi i slijeganja na obali kanala, nema nasipa","50","100","100","100","80","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","50",uuid:7e56b1ec-8e28-412c-8e56-8c3c0120b8e1,"63",dteskera,555709.445349585032091,5035115.019846349954605,,,"1",./0.png
17.2122175601099,45.4537551850167,"26",14.10.2021 08:43:54,12.10.21,D.6.8.,Pakra,D,0-2,45.453730299999997,17.212240300000001,45.453266599999999,17.210943000000000,,1634041173022.jpg,Erodirana obala kanala,"100","100","100","100","100","100","100","100","100","70","100","100","100","100","100","100","100","100","100","100","100","100","70",uuid:78329b22-6d49-48e6-84cf-b98296323d31,"63",dteskera,555707.307949875947088,5035113.478316659107804,,,"1",./0.png
17.1623747326191,45.4018211464222,"30",14.10.2021 08:30:37,12.10.21,D.6.7.,Seovica,D,0-2,45.401646300000003,17.162308199999998,45.403339699999997,17.167142100000000,,1634049683553.jpg,Kanal u inundaciji,"100","100","100","100","100","100","100","100","100","100","100","100","100","50","100","100","100","100","100","100","100","100","50",uuid:77102656-6996-4abd-81ce-d118fc3f9fbf,"63",dteskera,551849.575146176037379,5029292.051487890072167,,,"1",./0.png
17.1625217330827,45.4018303463336,"31",14.10.2021 08:30:36,12.10.21,D.6.7.,Seovica,D,0-2,45.401655499999997,17.162455200000000,45.401828199999997,17.163182100000000,,"1634049598249.jpg,1634049607515.jpg",Duboke klizne plohe na vodnom pokosu,"100","100","100","100","100","100","40","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","40",uuid:0c1c0fcd-748f-4d0b-9ff4-f51a01cf04b1,"63",dteskera,551861.074790086946450,5029293.168605449609458,,,"1",./0.png
17.1623942825838,45.4015397350325,"32",14.10.2021 08:30:33,12.10.21,D.6.7.,Seovica,L,0-2,45.401601399999997,17.162392700000002,45.403119500000003,17.166577700000001,,1634049491508.jpg,Slijeganje krune,"50","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","50",uuid:3e229df1-b033-47dc-b91e-d91bebd7a922,"63",dteskera,551856.231400588992983,5029287.116276400163770,,,"1",./0.png
17.1620634829431,45.4014990350346,"33",14.10.2021 08:30:32,12.10.21,D.6.7.,Seovica,L,0-2,45.401560699999997,17.162061900000001,45.403128799999998,17.166618300000000,,1634049280635.jpg,Destruktivno djelovanje zivotinja,"100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","70","100","70",uuid:8b5f7e90-da5c-4706-b64d-cbc0f9c32df7,"63",dteskera,551830.371543354005553,5029282.380210990086198,,,"1",./0.png
17.1590040879322,45.3970471485586,"36",14.10.2021 08:30:27,12.10.21,D.6.7.,Pakra,L,0-2,45.397002000000001,17.158955200000001,45.398722900000003,17.160634900000002,,"1634047751203.jpg,1634047758621.jpg",Destruktivo djelovanje zivotinja,"100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","70","100","70",uuid:a8f08e47-6eaf-4b10-9156-3db4934edfca,"63",dteskera,551591.308322933968157,5028773.782792340032756,,,"1",./0.png
17.1590032879093,45.3970216485593,"37",14.10.2021 08:30:24,12.10.21,D.6.7.,Pakra,L,0-2,45.396976500000001,17.158954399999999,45.398719499999999,17.160629600000000,,1634047711587.jpg,Kanal u inundaciji,"100","100","100","100","100","100","100","100","100","100","100","100","100","80","100","100","100","100","100","100","100","100","80",uuid:5669207d-92bc-4cb3-aaba-16ac1de49814,"63",dteskera,551591.268894364009611,5028770.948506980203092,,,"1",./0.png
17.1630460832535,45.3991668509959,"42",14.10.2021 08:30:16,12.10.21,D.6.7.,Straga,L,0-2,45.399244699999997,17.163051599999999,45.398687700000004,17.160642700000000,,"1634047019550.jpg,1634047092695.jpg",Manja slijeganja i destruktivno djelovanje zivotinja,"70","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","70","100","70",uuid:c5c31b2f-da87-4d29-a764-03ce24a8aa6a,"63",dteskera,551909.972278067027219,5029025.644838930107653,,,"1",./0.png
17.1633610828224,45.3991546510134,"43",14.10.2021 08:30:13,12.10.21,D.6.7.,Straga,L,0-2,45.399232499999997,17.163366600000000,45.398718299999999,17.160643799999999,,1634046948525.jpg,Kanal u inundaciji,"100","100","100","100","100","100","100","100","100","100","100","100","100","50","100","100","100","100","100","100","100","100","50",uuid:81aa5f59-fa6d-4ed3-bedd-65639f0445cb,"63",dteskera,551934.644631147035398,5029024.492332509718835,,,"1",./0.png
17.1651891949299,45.4002773856156,"46",14.10.2021 08:30:06,12.10.21,D.6.7.,Straga,L,0-2,45.400326399999997,17.164991700000002,45.399196000000003,17.163418400000001,,"1634046432608.jpg,1634046804598.jpg","Početak trase D.6.7., 12.10.2021., nasip je na početku ograđen i zarastao","100","90","70","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","70",uuid:04774f0d-7275-436a-943a-19831b8240db,"63",dteskera,552060.868200917029753,5029147.105832110159099,,,"1",./0.png
17.1623610294444,45.3993745568267,"49",14.10.2021 08:29:51,12.10.21,D.6.7.,Straga,D,0-2,45.399345300000000,17.162369900000002,45.400308500000001,17.164973000000000,,"1634045904730.jpg,1634045977956.jpg",Destruktivno djelovanje zivotinja,"100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","70","100","70",uuid:974f3eb2-c945-43d1-9246-1ce7fd5b9b80,"63",dteskera,551856.510335308033973,5029036.384804160334170,,,"1",./0.png
17.1615064025873,45.3991984768066,"50",14.10.2021 08:29:46,12.10.21,D.6.7.,Straga,D,0-2,45.399169100000002,17.161536000000002,45.399370500000003,17.162249800000001,,"1634045747086.jpg,1634045823999.jpg",Kolotrazi na vodnom i zaobalnom pokosu,"100","100","100","100","80","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","80",uuid:30b9e59a-5faf-4540-8f13-353d8ce633f7,"63",dteskera,551791.385860222973861,5029016.266914010047913,,,"1",./0.png
17.1608558478149,45.3988264931694,"51",14.10.2021 08:29:43,12.10.21,D.6.7.,Straga,D,0-2,45.398808600000002,17.160863700000000,45.400235400000000,17.164924400000000,,1634045666627.jpg,Slijeganje na rubovima pokosa,"50","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","50",uuid:cdb51b7e-70d0-4a56-8a12-3f208be52495,"63",dteskera,551739.080817644018680,5028975.772636770270765,,,"1",./0.png
17.1607996477987,45.3988146931656,"52",14.10.2021 08:29:41,12.10.21,D.6.7.,Straga,D,0-2,45.398796800000000,17.160807500000001,45.400321499999997,17.165012300000001,,1634045611722.jpg,Kanal u inundaciji,"100","100","100","100","100","100","100","100","100","100","100","100","100","50","100","100","100","100","100","100","100","100","50",uuid:7ef7ae18-d3d9-48ed-88d7-b750c4dca5c6,"63",dteskera,551734.691685553058051,5028974.425187709741294,,,"1",./0.png
17.1621079317548,45.4017855465835,"58",14.10.2021 08:29:27,11.10.21,D.6.7.,Seovica,D,0-2,45.401610699999999,17.162041400000000,45.403357999999997,17.167123600000000,,"1633957948747.jpg,1633957958487.jpg,1633957968048.jpg",Slijeganje i destruktivno djelovanje zivotinja,"50","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","70","100","50",uuid:1556448b-f2b7-4074-9175-17262b7c7644,"63",dteskera,551828.720957497949712,5029287.923427039757371,,,"1",./0.png
17.1620733612943,45.4017879706489,"67",13.10.2021 19:51:51,11.10.21,D.6.7.,Seovica,D,0-2,45.401749500000001,17.161992300000001,45.406064100000002,17.163611100000001,,1633958581230.jpg,Slijeganje na rubovima krune,"50","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","50",uuid:3e813a7b-6360-4c19-b525-2bec73cc754f,"63",dteskera,551824.750202793977223,5029303.316426199860871,,,"1",./0.png
17.1619690830453,45.4014655350349,"71",13.10.2021 19:51:43,11.10.21,D.6.7.,Seovica,L,0-2,45.401527199999997,17.161967499999999,45.403109800000003,17.166567300000001,,"1633958174348.jpg,1634049813359.jpg",Meandriranje u inundaciji,"100","100","100","100","100","100","100","100","100","100","100","100","100","50","100","100","100","100","100","100","100","100","50",uuid:a291c5fb-b387-4c9b-ad5f-756207d1eb3b,"63",dteskera,551823.011948875966482,5029278.596605340018868,,,"1",./0.png
17.1636533882154,45.4060845940708,"74",13.10.2021 19:51:37,11.10.21,D.6.7.,Pakra,L,0-2,45.406090499999998,17.163614299999999,45.401742700000000,17.161985000000001,,1633957353087.jpg,Niska vegetacija na kruni i pokosima,"100","90","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","90",uuid:a00d4e9a-8a7c-4ca7-aa80-3052ef82ba6e,"63",dteskera,551947.751268574967980,5029786.771073129959404,,,"1",./0.png
17.1636389882243,45.4060952940757,"75",13.10.2021 19:51:36,11.10.21,D.6.7.,Pakra,L,0-2,45.406101200000002,17.163599900000001,45.401780100000003,17.161952400000001,,1633957291034.jpg,Kanal u inundaciji,"100","100","100","100","100","100","100","100","100","100","100","100","100","80","100","100","100","100","100","100","100","100","80",uuid:aa2358b5-8422-449d-838f-948995bffd73,"63",dteskera,551946.614229290978983,5029787.950850719586015,,,"1",./0.png
17.1702254898652,45.4150159600567,"83",13.10.2021 19:51:18,11.10.21,D.6.7.,Pakra,L,2-4,45.415037200000000,17.170200399999999,45.420209700000001,17.177268900000001,,1633954657650.jpg,Kanal u inundaciji,"100","100","100","100","100","100","100","100","100","100","100","100","100","50","100","100","100","100","100","100","100","100","50",uuid:221d647f-aed8-4d8a-b8af-d13811a518a2,"63",dteskera,552455.028542457963340,5030785.278724710457027,,,"1",./0.png
17.1694351,45.4143736,"86",13.10.2021 19:51:15,11.10.21,D.6.7.,Pakra,L,0-2,45.414373599999998,17.169435100000001,45.415007299999999,17.170173599999998,,1633954199829.jpg,Meandriranje u inundaciji,"100","100","100","100","100","100","100","100","100","100","100","100","100","50","100","100","100","100","100","100","100","100","50",uuid:88801356-303f-4b78-8f2d-ab94dcd99c29,"63",dteskera,552395.744007115950808,5030711.034997009672225,,,"1",./0.png
17.167414695326,45.4119926394578,"87",13.10.2021 19:51:13,11.10.21,D.6.7.,Pakra,L,0-2,45.412009200000000,17.167357299999999,45.414373500000004,17.169435300000000,,1633954027741.jpg,Kanal u inundaciji,"100","100","100","100","100","100","100","100","100","100","100","100","100","80","100","100","100","100","100","100","100","100","80",uuid:9803ee47-ddc5-4713-89d1-ed92df9c75fd,"63",dteskera,552235.297318498021923,5030446.931218570098281,,,"1",./0.png
17.166535,45.411237,"89",13.10.2021 19:51:11,11.10.21,D.6.7.,Pakra,L,0-2,45.411237000000000,17.166535000000000,45.412150099999998,17.167422299999998,,1633953638435.jpg,Kolotrazi,"100","100","100","100","80","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","80",uuid:b21371d3-6b47-4652-88a1-76d83c309b7c,"63",dteskera,552171.645386702031828,5030360.584112810902297,,,"1",./0.png
17.1653565953316,45.4110411371889,"90",13.10.2021 19:51:10,11.10.21,D.6.7.,Pakra,L,0-2,45.411060700000000,17.165340700000002,45.411212499999998,17.166101300000001,,1633953420108.jpg,Slijeganje,"50","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","50",uuid:7be2a910-965e-4ae9-bc45-56567324ece0,"63",dteskera,552078.326114789000712,5030340.218328350223601,,,"1",./0.png
17.1258184422177,45.411495361981,"91",13.10.2021 19:30:40,06.10.21,D.6.8.,Pakra,D,0-2,45.411411399999999,17.125743799999999,45.409900600000000,17.128324899999999,,1633530169839.jpg,Meandriranje u zaobalju,"100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","50","100","100","100","100","100","50",uuid:56317a34-4e72-4bd4-baea-7c9191dc6aea,"63",dteskera,548978.649694230989553,5030354.321296179667115,,,"1",./0.png
17.1212379053754,45.4141970624601,"93",13.10.2021 19:30:37,06.10.21,D.6.8.,Pakra,D,0-2,45.414158399999998,17.121186800000000,45.410537099999999,17.127302799999999,,1633529712810.jpg,Kolotrazi i slijeganja,"50","100","100","100","80","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","50",uuid:b991afd5-d8c0-4f8e-8cd6-89d0b4b6f221,"63",dteskera,548619.604050323017873,5030656.827440160326660,,,"1",./0.png
17.1182766206853,45.4158809745746,"96",13.10.2021 19:30:31,06.10.21,D.6.8.,Pakra,D,0-2,45.415864900000003,17.118248800000000,45.410523900000001,17.127295600000000,,"1633529250896.jpg,1633529264212.jpg",Površinska erozija oba pokosa,"100","100","100","100","100","100","100","100","100","70","100","100","100","100","100","100","100","100","100","100","100","100","70",uuid:759a0bc2-de8d-41fd-8815-d0d166df869c,"63",dteskera,548388.192688578972593,5030844.697092760354280,,,"1",./0.png
17.1178048165858,45.4160990913122,"97",13.10.2021 19:30:27,06.10.21,D.6.8.,Pakra,D,0-2,45.416093099999998,17.117712600000001,45.415322400000001,17.119261200000000,,"1633529083052.jpg,1633529158360.jpg",Slijeganja na rubovima krune,"50","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","50",uuid:061118d8-47a1-4124-858a-a8c133fa4b24,"63",dteskera,548346.031460080994293,5030869.734270679764450,,,"1",./0.png
17.1258111421648,45.4114637619866,"99",13.10.2021 19:30:22,06.10.21,D.6.8.,Pakra,D,0-2,45.411379799999999,17.125736499999999,45.414083099999999,17.121405400000000,,1633530194310.jpg,Kanal u zaobalju,"100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","80","100","100","100","100","100","80",uuid:42528e46-5b50-42ed-838d-e06b964fe57c,"63",dteskera,548978.105617574998178,5030350.805187540128827,,,"1",./0.png
17.1344748,45.4061138,"101",13.10.2021 19:30:15,06.10.21,D.6.8.,Pakra,D,0-2,45.406113800000000,17.134474800000000,45.409961299999999,17.128186500000002,,1633527982083.jpg,Kanal u zaobalju,"100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","80","100","100","100","100","100","80",uuid:b95ebe22-aa8d-4a0a-85cf-7577f339d058,"63",dteskera,549666.690941322944127,5029770.959222938865423,,,"1",./0.png
17.1355381,45.4053495,"102",13.10.2021 19:30:14,06.10.21,D.6.8.,Pakra,D,0-2,45.405349500000000,17.135538100000002,45.407080800000003,17.133234399999999,,1633527764871.jpg,Slijeganja na kruni,"50","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","50",uuid:fa540c2c-992c-4280-9367-320e2b059a4a,"63",dteskera,549750.596939463051967,5029686.680638739839196,,,"1",./0.png
17.1365275,45.4048186,"103",13.10.2021 19:30:12,06.10.21,D.6.8.,Pakra,D,0-2,45.404818599999999,17.136527500000000,45.406121400000004,17.134467099999998,,"1633527505169.jpg,1633527633250.jpg,1633527651706.jpg",Vlačna pukotina na rubovima krune,"100","100","100","100","100","70","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","70",uuid:50137156-e9a6-4f12-be72-f6c354c261e0,"63",dteskera,549828.514931735000573,5029628.294785790145397,,,"1",./0.png
17.1405387,45.4025323,"106",13.10.2021 19:30:03,06.10.21,D.6.8.,Pakra,D,2-4,45.402532299999997,17.140538700000000,45.416143800000000,17.117679299999999,,1633527112847.jpg,Kanal u inundaciji,"100","100","100","100","100","100","100","100","100","100","100","100","100","80","100","100","100","100","100","100","100","100","80",uuid:8b581723-497b-4aa0-991d-312e692d9a46,"63",dteskera,550144.541361966053955,5029376.713760820217431,,,"1",./0.png
17.1417659948804,45.4013439720996,"107",13.10.2021 19:30:02,06.10.21,D.6.8.,Pakra,D,2-4,45.401338000000003,17.141673800000000,45.406106200000004,17.134466700000001,,1633526947688.jpg,Kanal u zaobalju,"100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","50","100","100","100","100","100","50",uuid:91005c59-e3a4-4392-b3b3-285a6d1bfd6f,"63",dteskera,550234.460986790014431,5029244.701106280088425,,,"1",./0.png
17.1417622370217,45.4013126178866,"108",13.10.2021 19:30:00,06.10.21,D.6.8.,Pakra,D,2-4,45.401308100000001,17.141700000000000,45.402525799999999,17.140542400000001,,1633526891303.jpg,Kanal u inundaciji,"100","100","100","100","100","100","100","100","100","100","100","100","100","50","100","100","100","100","100","100","100","100","50",uuid:1fc9b6d1-c28b-4229-86a1-cf5ee71c859e,"63",dteskera,550236.538593697943725,5029241.394723880104721,,,"1",./0.png
17.1417101752571,45.4007253765411,"109",13.10.2021 19:29:58,06.10.21,D.6.8.,Pakra,D,0-2,45.400725700000002,17.141652600000000,45.401038200000002,17.141659099999998,,1633526359427.jpg,Meandriranje u inundaciji,"100","100","100","100","100","100","100","100","100","100","100","100","100","50","100","100","100","100","100","100","100","100","50",uuid:dc4c260b-b465-4a84-b963-71cb002c6598,"63",dteskera,550233.343922637053765,5029176.643942940048873,,,"1",./0.png
17.1423391109862,45.3999646807303,"110",13.10.2021 19:29:57,06.10.21,D.6.8.,Pakra,D,0-2,45.399942199999998,17.142297400000000,45.400283700000003,17.141850200000000,,1633526245243.jpg,Meandriranje u inundaciji,"100","100","100","100","100","100","100","100","100","100","100","100","100","50","100","100","100","100","100","100","100","100","50",uuid:29722215-408a-443c-bf36-0cc3f3b07c71,"63",dteskera,550284.518657414009795,5029089.977587689645588,,,"1",./0.png
17.1523686,45.3960315,"115",13.10.2021 19:29:45,06.10.21,D.6.8.,Pakra,D,0-2,45.396031499999999,17.152368599999999,45.397673800000000,17.146359300000000,,1633523277731.jpg,Manja slijeganja duž krune,"70","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","70",uuid:284cc5d0-731e-4660-b0c8-47fd870b67ea,"63",dteskera,551076.500972136971541,5028661.730990620329976,,,"1",./0.png
17.1525516,45.395975,"116",13.10.2021 19:29:42,06.10.21,D.6.8.,Pakra,D,0-2,45.395975000000000,17.152551599999999,45.398116600000002,17.144579000000000,,"1633522913143.jpg,1633523482278.jpg,1633523495744.jpg",Niska vegetacija na cijelom nasipu,"100","90","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","90",uuid:35ea111a-f5a9-4b3f-9e15-e43489355d5b,"63",dteskera,551090.879669136949815,5028655.568411219865084,,,"1",./0.png
17.1629156,45.4054345,"118",13.10.2021 19:29:37,06.10.21,D.6.8.,Pakra,D,0-2,45.405434499999998,17.162915600000002,45.401790900000002,17.161601699999999,,"1633520635792.jpg,1633520648081.jpg",Slijeganja uz rubove krune,"50","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","50",uuid:85751537-244e-420c-b8bb-74bb38dd382e,"63",dteskera,551893.657690708991140,5029713.419891240075231,,,"1",./0.png
17.1632254169013,45.406481935697,"119",13.10.2021 19:29:34,06.10.21,D.6.8.,Pakra,D,0-2,45.406471799999998,17.163294400000002,45.401338000000003,17.141594600000001,,1633520439820.jpg,Kanal u inundaciji,"100","100","100","100","100","100","100","100","100","100","100","100","100","80","100","100","100","100","100","100","100","100","80",uuid:f37ed582-7b4b-4912-aa45-125852d7c537,"63",dteskera,551922.360167189035565,5029828.937876570038497,,,"1",./0.png
17.1635694810356,45.4093514723109,"121",13.10.2021 19:29:31,06.10.21,D.6.8.,Pakra,D,0-2,45.409348000000001,17.163608600000000,45.406474199999998,17.163262499999998,,1633520090870.jpg,Kanal u inundaciji,"100","100","100","100","100","100","100","100","100","100","100","100","100","50","100","100","100","100","100","100","100","100","50",uuid:d8a5e2ef-f1f9-4814-9934-4ec798f3a124,"63",dteskera,551944.319191701011732,5030148.768602949567139,,,"1",./0.png
17.1639417,45.409873,"122",13.10.2021 19:29:29,06.10.21,D.6.8.,Pakra,D,0-2,45.409872999999997,17.163941699999999,45.401825600000002,17.161608399999999,,1633519941231.jpg,Niska vegetacija na kruni i pokosima,"100","90","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","90",uuid:3de31fcf-9584-44b6-ab52-a8bb9f32d9cb,"63",dteskera,551969.911276609054767,5030207.326225720345974,,,"1",./0.png
17.164428058888,45.4106103396941,"123",13.10.2021 19:29:28,06.10.21,D.6.8.,Pakra,D,2-4,45.410588900000000,17.164487699999999,45.410245799999998,17.164225299999998,,1633519726949.jpg,Slijeganje vodnog pokosa,"50","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","50",uuid:c9671950-ac52-400e-a7c7-ab7bd01a15eb,"63",dteskera,552011.992194836027920,5030287.236029510386288,,,"1",./0.png
17.1648573,45.4111509,"125",13.10.2021 19:29:24,06.10.21,D.6.8.,Pakra,D,0-2,45.411150900000003,17.164857300000001,45.409347599999997,17.163626000000001,,1633519575001.jpg,Kanal u inundaciji,"100","100","100","100","100","100","100","100","100","100","100","100","100","80","100","100","100","100","100","100","100","100","80",uuid:c0ab652a-1858-4eb1-ae55-86bbc3814bd0,"63",dteskera,552040.406046441989020,5030349.929317899979651,,,"1",./0.png
17.1677502,45.4137971,"131",13.10.2021 19:29:09,06.10.21,D.6.8.,Pakra,D,0-2,45.413797099999996,17.167750200000000,45.413132900000001,17.167535900000001,,1633518655100.jpg,Kanal u zaobalju,"100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","50","100","100","100","100","100","50",uuid:d565a2fe-151a-4845-9f72-824069044329,"63",dteskera,552264.401117083965801,5030645.873292610049248,,,"1",./0.png
17.1683279,45.4141289,"133",13.10.2021 19:29:05,06.10.21,D.6.8.,Pakra,D,0-2,45.414128900000001,17.168327900000001,45.413245099999997,17.167594999999999,,"1633518537563.jpg,1633518545561.jpg",Visoka vegetacija na vodnom pokosu,"100","100","70","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","70",uuid:53a4d3f5-99f9-47ed-b34e-e85c7ee3ec60,"63",dteskera,552309.310987676959485,5030683.121265280060470,,,"1",./0.png
